user_id,Age,lack_companionship,isolation,satisfaction_with_life,Uses Foodbank,Can Socially Rely On Neighbours,Can Socially Rely On Close Family or Friends,Can Socially Rely On Community_or_faith_group,Worry About Rent Payment,Working Full Time,Working Part Time,Unemployed,Retired,Not Working (Looking After Child or House),Not Working Sick or Disabled,Student,OLIO Number of Food Listings,IMD Decile,OLIO Number of Non Food Listings,msoa_usage,listing_rank,added_comments,added_stories,received_likes_comments,received_likes_stories,received_comments,given_ratings,received_ratings,donated_food_listings,donated_non_food_listings,number_of_conversations,messages_count,max_requests_month,monthly_burstiness,max_requests_month_food,max_requests_month_non_food,IMD Score,income_score,employment_score,Education Score,health_score,Crime Score,barriers_score,living_environment_score,income_deprivation_affecting_children_score,income_deprivation_affecting_older_score,children_young_people_score,adult_skills_score,geographical_barriers_score,wider_barriers_score,indoors_score,outdoors_score,income_decile,employment_decile,education_decile,health_decile,crime_decile,barriers_decile,living_environment_decile,Percentage of Universal Credit Claimants,pc_of_pupils_taking_fsm,pct_16to24,pct_25to49,pct_50to64,pct_over65,Population Density,pct_other_lone_parent_children,pct_non_white,closeness_centrality,betweenness_centrality,degree_centrality,clustering,pagerank,dst_bus_coach_stop_street,dst_tram_metro_underground_platform,Population,Average population per park or public garden or playing field,Number of flats within built up area,Number of flats in built up area with gardens,Average garden size for flats in built up area,Number of houses within built up area,Number of houses in built up area with gardens,Average garden size for houses in built up area ,embeddedness_score,gender_Female,gender_Male,gender_other,gender_pnts,illness_No,illness_Prefer not to say,Illness Yes,Living on my own (NO children or children have left home),Living On my Own With Children Under 18,Living with other adult family members,Living with other adults that are non-family members,Living with partner,household_composition_Living with partner/ spouse/ older relative WITH children under 18,neighbourhood_comparison_Better,neighbourhood_comparison_Much better,neighbourhood_comparison_Much worse,neighbourhood_comparison_The same,neighbourhood_comparison_Worse,turn_to_friends_and_family_Not at all,turn_to_friends_and_family_To a large extent,turn_to_friends_and_family_To some extent,pre_payment_Don't know,pre_payment_No,pre_payment_Yes,fuel_security_label_High fuel-security,fuel_security_label_Low fuel-security,fuel_security_label_Marginal fuel-security,fuel_security_label_Very low fuel-security,household_food_security_label_High food-security,household_food_security_label_Low food-security,household_food_security_label_Marginal food-security,household_food_security_label_Very low food-security,house_desc_Buying the house on a mortgage,house_desc_Living in a night shelter/ hostel,house_desc_Living in rented accommodation arranged by the Local Authority,house_desc_Living in rented accommodation from Housing Association,house_desc_Living in student accommodation/ student halls,house_desc_Owning the house outright,house_desc_Renting from private landlord,house_desc_Temporarily living with friends and/ or family while attempting to find permanent accommodation,epc_rating_A,epc_rating_B,epc_rating_C,epc_rating_D,epc_rating_Don't know,epc_rating_E,epc_rating_F,epc_rating_G,worry_about_energy_payment_1 or 2 months,worry_about_energy_payment_Almost every month,worry_about_energy_payment_Never,worry_about_energy_payment_Some months but not every month,"income_range_Less than Â£14,900 p.a.","income_range_More than Â£58,900 p.a.",income_range_Prefer not to say,"income_range_Â£14,901- Â£24,300 p.a.","income_range_Â£24,301- Â£37,900 p.a.","income_range_Â£37,901- Â£58,900 p.a.",isolation_Hardly ever or never,isolation_Often,isolation_Some of the time,lack_companionship_Hardly ever or never,lack_companionship_Often,lack_companionship_Some of the time,satisfaction_with_life_group,satisfaction_with_life_tertile,age_AGE_25_to_34,age_AGE_35_44,age_AGE_45_54,age_AGE_55_64,age_AGE_Over_65,age_AGE_Under_25,Food Insecurity,Income,Worry About Energy Payment,Energy Insecurity,Worry About Housing Payment,No Social Reliance,"Deaths from causes considered preventable, under 75 years",Physical or Mental health Conditions or Illnesses,Gender,Distance to Bus Stop,Distance to Underground Access,Distance to Railway Access,Distance to Greenspace,isolation_composite_score,lack_companionship_composite_score,new_loneliness_binary,updated_income,updated_social_reliance,turn_to_friends_and_family_ordinal,updated_neighbourhood_comparison
1280757,1,1,2,9,0,0,0,0,3,1,0,0,0,0,0,0,0,4,0,4,2,0,0,0,0,0,0,0,0,0,2,4,1,0,1,0,21.741,0.116,0.08,10.534,-0.303,0.828,23.423,48.166,0.198,0.282,0.134,0.155,-1.415,3.159,0.278,2.701,5,5,7,7,2,4,1,0.089150835,0.046535677,17.85305562,44.96452277,15.95330739,12.46280613,8022.5848,7.3,35.6,0,0,4.59E-05,0.5,8.72E-06,19181.27146,78.81156345,8595,4875.59,5713,1841.71,53.42,72,56,22.62,2.30E-05,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,high,0,1,0,0,0,0,0,0,4,0,0,0,TRUE,54.7,0,0,106.8100475,65.67532283,308.7814534,663.377629,1,1,0,4,0,2,3
1374084,4,1,0,10,0,0,0,0,4,0,1,0,0,0,0,0,24,2,0,4,4,85,3,179,62,72,11,9,8,0,333,838,116,26.39583333,114,2,37.724,0.273,0.166,28.09,0.675,0.797,28.088,23.771,0.321,0.439,0.017,0.421,-0.866,3.781,-0.83,1.485,1,2,3,3,2,3,4,0.145636465,0.393333333,9.820270521,45.46044099,13.90587363,8.578840096,8554.837844,20.3,44.8,0.143806126,2.09E-05,0.0004356,0.105263158,2.85E-05,12927.12944,832.3164361,10304,35265.49,3832,2190,142.13,767,744,74.78,4.59E-05,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,high,0,0,0,0,1,0,0,1,1,0,2,1,TRUE,130.7,0,1,126.3609645,815.5644085,1032.953512,483.437834,0,1,0,1,0,1,2
2357702,2,0,2,8,0,0,1,0,1,0,0,0,0,0,0,0,350,6,0,2,4,0,0,0,0,0,2,10,722,0,306,1340,16,1.828571429,13,3,14.928,0.059,0.051,0.386,-1.673,0.658,32.276,44.352,0.021,0.102,-1.591,0.089,-0.685,4.245,0.429,1.888,8,8,10,10,3,2,1,0.043133295,0.164383562,7.515868436,38.41604155,20.44143104,16.17137911,12039.20995,10.7,20.2,0.157731122,0.000648087,0.002246779,0.024631579,0.000247999,15489.13691,283.0999032,6956,24029.27,2804,2485,104.31,997,877,99.1,5.53E-05,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,high,0,0,1,0,0,0,0,0,3,1,0,1,FALSE,48.5,1,0,289.0846363,267.4960378,783.3709516,367.705087,1,0,0,3,1,1,3
2442923,2,2,1,7,1,0,0,1,4,0,1,0,0,0,0,0,0,7,2,1,3,0,0,0,0,0,3,4,0,3,20,96,6,1,6,0,12,0.094,0.051,6.268,-1.175,-0.446,26.036,32.148,0.122,0.142,-1.138,0.261,-1.474,3.64,0.255,1.209,6,8,8,10,8,4,3,0.154787234,0.262578616,8.284574468,40.29255319,16.36968085,14.33510638,4185.973091,18.1,46.1,0.119948884,6.63E-05,0.000389747,0.047794118,0.00010143,16478.53728,880.6110065,7495,10389.42,1151,708,135.46,1828,1794,131.12,1.86E-05,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,high,1,0,1,0,0,0,0,3,0,0,1,1,FALSE,68.4,0,1,42.42033981,802.5537069,169.6954124,338.756717,2,2,1,0,1,0,1
2846617,5,1,0,9,0,0,0,0,0,0,0,0,1,0,0,0,5,6,2,3,3,0,0,0,0,0,4,4,4,2,12,27,0,0,0,0,15.794,0.081,0.063,3.795,-0.65,0.201,29.51,42.798,0.101,0.137,-0.999,0.209,-0.224,3.276,0.621,1.486,6,7,9,8,5,3,2,0.133195372,0.143785851,13.71460822,39.27194055,16.00978271,12.49176935,4157.945287,13.6,28.3,0.127949315,0,0.000298042,0.064102564,2.11E-05,11695.12066,626.6619005,10478,5644.3,3309,2205,186.89,2117,2079,143.48,1.91E-05,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,high,0,0,0,0,0,1,0,0,2,0,0,0,TRUE,133,0,0,14.78592759,813.1848809,799.5644553,156.107104,0,1,0,2,0,2,3
4135586,2,1,0,6,0,0,0,0,3,0,1,0,0,0,0,0,7,4,5,4,3,0,0,0,0,0,6,5,7,5,22,71,1,0,1,0,23.921,0.13,0.071,8.691,0.017,0.94,35.806,39.067,0.208,0.309,-0.296,0.23,-1.673,4.934,0.255,1.738,4,6,8,5,2,2,2,0.132224755,0.188135593,10.00402307,53.78838675,13.54432077,7.992490278,13437.45482,16.3,38.4,0.140698961,7.00E-06,0.000389747,0.092592593,1.48E-05,14468.10824,992.8149087,7434,10130.62,1611,1330,83.34,1126,1116,83.7,3.61E-05,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,high,1,0,1,0,0,0,0,0,4,0,0,0,TRUE,71,0,0,68.99272064,1043.807895,480.6423776,691.92339,0,1,0,4,0,2,3
2484912,4,1,0,8,0,0,0,0,0,1,0,0,1,0,0,0,3,6,18,4,3,0,0,0,0,0,6,5,3,15,28,105,3,1,2,1,15.596,0.097,0.075,4.278,-0.713,0.219,28.374,31.865,0.12,0.166,-0.778,0.201,-0.958,3.871,0.222,1.229,6,6,9,8,5,3,3,0.095411579,0.049528302,8.310358409,40.92162269,18.37337534,12.62307995,13259.94682,18.3,46.1,0.148288849,1.14E-05,0.000366821,0.033333333,2.15E-05,17616.16959,595.8569061,10452,13372.99,2433,2225,95.1,1749,1742,108.95,1.22E-05,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,high,0,0,0,0,1,0,0,0,0,0,0,0,TRUE,73.5,0,0,27.42326921,1562.298845,636.9862676,259.175685,0,1,0,,0,0,4
2501372,1,1,2,7,1,0,0,0,4,0,1,0,0,0,0,0,0,9,2,2,4,0,0,0,0,0,62,43,0,0,279,1148,33,2.725366876,33,2,7.886,0.071,0.044,8.824,-1.463,-0.336,20.598,14.054,0.067,0.114,-0.481,0.257,-0.718,2.214,-0.917,0.676,7,9,8,10,7,5,7,0.091799055,0.190556492,10.01288106,34.52984113,17.23486475,14.42679261,6488.921034,18.8,42,0.134158813,0.000321552,0.002842863,0.007802255,9.48E-06,25719.58183,1469.944039,11577,21628.7,1314,793,274.08,2750,2707,228.72,2.22E-05,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,high,1,1,0,0,0,0,0,2,1,1,2,1,TRUE,85.2,0,1,12.54816887,1474.102118,1971.908559,391.496366,1,1,0,1,0,2,2
4177199,1,1,2,5,0,0,1,0,4,0,0,0,0,1,0,0,1,6,1,2,2,0,0,0,0,0,0,1,0,1,3,10,2,0,2,0,16.178,0.089,0.077,12.719,-0.746,1.035,20.199,16.807,0.133,0.098,-0.654,0.323,-0.697,2.112,-0.222,0.403,6,6,6,9,1,5,6,0.058152958,0.273921201,8.196248196,28.42712843,22.07792208,24.53102453,3813.105758,11.8,10.4,0.102007004,3.34E-08,6.88E-05,0,1.47E-05,25720.49934,10216.40986,6973,7829.47,283,109,184.51,2878,2844,251.37,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,low,1,1,0,0,0,0,0,3,0,0,2,1,FALSE,92.7,2,0,87.90992681,12040.42169,1180.662228,77.4376385,1,1,0,,1,1,1
2531704,1,1,1,6,0,0,0,0,4,0,0,1,0,1,0,0,0,6,1,2,3,0,0,0,0,0,7,6,0,1,29,115,11,7.692307692,0,11,16.338,0.12,0.086,4.381,-1.117,-0.267,38.232,14.895,0.179,0.155,-0.864,0.212,0.329,3.561,-0.519,0.509,5,5,9,10,7,1,6,0.082839005,0.060377358,8.398376522,35.88302633,17.34831928,18.27453429,4895.678169,15.8,50.5,0.118026298,1.68E-05,0.0004356,0.14619883,1.88E-05,24343.66261,1506.035248,9619,13269.62,1838,981,258.24,2042,2017,271.78,6.37E-05,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,high,1,1,0,0,0,0,0,2,2,0,2,1,TRUE,65.1,0,0,187.2109385,286.9824144,2953.609616,229.821907,2,1,1,2,0,2,2
2705480,3,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,2,0,0,0,0,0,0,2,0,0,5,10,2,0.25,2,0,21.278,0.119,0.063,12.246,-0.265,0.348,45.088,28.719,0.18,0.218,-0.05,0.251,0.27,4.642,-0.111,1.382,5,7,7,7,4,1,3,0.149837134,0.342298289,19.46682668,43.4767701,12.00068575,8.477627293,3649.654429,21.4,51.2,0,0,4.59E-05,0,8.72E-06,15265.22255,1285.230243,11431,7794.69,3630,1930,172.06,1352,1331,130.93,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,low,1,0,0,1,0,0,0,3,0,1,2,0,TRUE,116.4,0,1,100.095333,619.6669991,416.2363677,99.664129,1,1,0,0,0,1,1
1762913,1,2,1,3,0,0,0,0,2,0,0,1,0,0,0,0,150,8,18,4,4,0,0,0,0,0,80,54,121,15,499,1332,80,24.2173913,64,16,9.536,0.05,0.028,1.81,-1.602,0.489,23.195,33.868,0.058,0.151,-0.897,0.097,-0.311,2.172,-0.062,1.723,8,10,10,10,3,4,3,0.030889541,0.045901639,6.617790811,48.17204301,12.84457478,12.17008798,13137.09711,8.1,29.9,0.143211666,0.000276197,0.002040442,0.062292146,7.60E-05,20270.38921,694.5828212,9893,21964.48,3870,2726.72,419.29,385,331,198.59,0.000127104,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,low,1,1,0,0,0,0,0,3,2,1,3,1,TRUE,51.5,0,0,72.8070127,230.026179,200.0624337,440.109714,2,2,1,2,0,1,1
2554575,1,1,2,5,0,0,0,1,3,0,1,0,0,0,0,0,3,3,25,4,4,0,0,0,0,0,47,31,3,22,132,421,31,14.90588235,0,31,29.96,0.183,0.103,19.614,0.392,0.655,38.29,34.33,0.406,0.342,0.443,0.267,-0.167,4.52,-0.078,1.771,3,4,5,4,3,1,2,0.106337436,0.180995475,23.6679153,43.51349285,10.87837321,7.835792371,14488.19125,19.5,38,0.153053988,0.000182973,0.0017424,0.058090558,3.22E-05,17750.35325,930.8760602,12909,11354.22,4304,2353,81.76,828,783,50.1,0.000101217,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,low,1,1,0,0,0,0,0,2,2,0,1,0,FALSE,138.2,0,0,173.2098972,756.7560765,582.1293744,56.1485785,1,1,0,2,1,1,2
2564033,1,0,0,7,0,0,1,0,3,0,0,0,0,1,0,0,0,4,0,3,3,0,0,0,0,0,6,6,0,0,24,106,6,1.5,3,3,23.465,0.14,0.099,7.319,0.126,0.426,38.33,26.954,0.211,0.249,-0.467,0.229,-1.906,5.236,-0.057,1.183,4,4,8,5,4,1,4,0.146480824,0.202219482,12.05090468,43.87498918,15.54843736,10.78694485,12100.34106,16.5,46.5,4.59E-05,1.69E-05,0.000320968,0.021978022,1.69E-05,19872.71486,683.4148882,11533,63549.51,3328,2819,170.3,1007,999,195.73,7.05E-06,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,high,1,1,0,0,0,0,0,2,3,1,2,0,FALSE,78.1,0,0,178.1605827,682.5291604,593.2674119,796.586698,0,0,0,3,1,1,1
2573238,3,1,1,6,0,0,1,0,4,0,0,0,0,0,1,0,0,9,0,2,4,0,0,0,0,0,8,6,0,0,217,304,63,19.84496124,63,1,5.943,0.04,0.033,5.839,-1.241,-0.047,17.918,18.006,0.025,0.08,-1.051,0.251,0.101,-0.119,-0.227,0.541,9,10,9,10,6,6,6,0.044075334,0.066805846,8.226523673,32.50065394,20.54669108,18.66335339,4452.576373,12,24.1,0,0,0.000252189,0.209090909,8.72E-06,7404.529042,1009.837203,7682,8531.19,398,383,202.27,2537,2526,196.04,5.27E-05,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,high,1,0,0,1,0,0,0,2,2,0,0,1,FALSE,59.2,2,0,106.4673105,1006.518148,483.7393186,289.780953,2,1,1,2,1,0,2
4667193,5,1,2,7,0,0,0,0,0,0,0,0,1,0,0,0,3,6,2,1,2,0,0,0,0,0,4,5,3,2,13,45,1,0,1,0,16.3,0.109,0.099,23.223,-0.302,-0.154,16.828,12.707,0.181,0.086,0.074,0.369,-0.874,1.561,-0.385,0.134,5,4,4,7,6,7,7,0.032547412,0.027149321,9.789851358,29.9333675,20.10507432,20.33572527,5705.69396,10.8,7.6,0.125335282,1.45E-06,0.000252189,0.018181818,1.54E-05,19864.39305,5981.689909,7908,10367.72,171,122,618.08,2795,2779,785.31,4.59E-06,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,high,1,0,0,0,0,1,0,0,1,0,0,0,TRUE,54.3,0,0,91.02366153,5986.936587,863.3914732,281.839514,1,1,0,1,0,1,2
2599620,3,1,2,5,0,0,0,0,4,0,0,0,0,1,0,0,0,4,4,4,3,0,0,0,0,0,1,1,0,1,5,31,1,0,0,1,24.682,0.157,0.113,7.089,0.1,0.528,27.314,39.449,0.252,0.38,-0.312,0.198,-1.222,3.804,0.369,1.626,4,4,8,5,3,3,2,0.078705882,0,16.02352941,46.22352941,14.52941176,10.14117647,8472.709381,11.1,30.6,0.135015562,2.40E-06,9.17E-05,0.083333333,1.01E-05,19152.66733,537.8734222,8180,20839.95,3754,2018.92,93.53,414,388,108.9,7.64E-06,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,low,1,0,0,1,0,0,0,0,0,0,0,1,TRUE,113.5,1,0,102.4718415,107.28118,799.5351239,278.87002,1,1,0,0,0,2,0
2614689,4,1,2,5,0,0,1,1,2,0,0,0,1,0,0,0,1219,5,14,4,4,0,0,0,0,0,159,157,741,8,1679,5450,188,21.77510549,43,145,18.889,0.096,0.085,2.101,-0.65,0.695,25.596,44.951,0.087,0.145,-1.174,0.173,-0.874,3.344,0.569,1.732,6,5,10,8,2,4,1,0.059932894,0.156732892,13.75679741,43.15631147,15.21462455,10.92213352,14085.53698,11.5,21.5,0.168532405,0.001276078,0.011898757,0.018147727,0.000207246,16834.57245,951.0518797,8559,13261.04,2867,2385,150.82,850,836,126.63,0.000215935,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,low,1,0,0,0,1,0,0,2,0,1,2,1,FALSE,73.7,2,0,74.54673644,1231.003701,687.4414643,543.941131,1,1,0,,1,1,2
4964706,5,1,2,7,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,3,3,0,0,0,0,0,0,2,0,0,7,19,2,0.333333333,2,0,12.914,0.064,0.054,8.951,-1.137,0.148,35.325,22.588,0.04,0.13,-0.6,0.271,-0.151,4.093,-0.184,0.95,7,8,7,10,5,2,5,0.065995211,0.121500893,9.698549091,34.27243274,19.54500634,17.47429215,6672.11278,20.9,72.9,0,0,9.17E-05,0.083333333,8.72E-06,22155.26938,1930.932183,14223,17475.78,721,531,263.73,3841,3813,401.25,7.64E-06,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,high,1,0,0,0,0,1,0,1,1,1,1,0,TRUE,66.8,1,0,94.57848352,980.3624218,639.8392196,238.115333,1,1,0,1,0,2,3
4964984,4,2,1,3,0,0,0,1,2,0,0,0,0,0,1,0,0,4,0,4,4,0,0,0,0,0,2,1,0,0,35,81,7,1.152173913,7,0,22.222,0.129,0.092,9.96,0.345,0.141,30.412,35.056,0.142,0.272,0.119,0.128,-0.512,3.845,-0.241,1.968,4,5,7,4,5,3,2,0.144773917,0.148471616,11.713404,42.74788676,15.89963773,12.90755401,9532.869438,17,36.3,0,0,0.000252189,0.263636364,8.72E-06,13518.85571,142.5041589,7345,20955.05,3518,2276.35,77.96,509,499,51.44,6.65E-05,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,low,1,0,0,0,1,0,0,3,0,1,2,1,FALSE,147.6,1,1,73.26263387,191.6192927,1257.51285,348.508298,2,2,1,0,1,2,1
2676224,2,0,2,5,0,0,0,0,2,0,1,0,0,0,0,0,0,6,0,3,3,0,0,0,0,0,1,2,0,0,19,67,5,0.5,4,1,14.437,0.125,0.061,11.913,-0.429,-0.016,21.79,21.699,0.177,0.178,0.019,0.231,-1.157,2.78,-0.084,0.742,4,7,7,7,6,5,5,0.060728745,0.093081135,6.703977137,39.86663491,16.05144082,14.56299119,6980.7182,11.6,19.1,0,0,0.000275116,0.083333333,8.72E-06,1596.755019,7034.324279,8328,11172.63,1311,1175,263.94,1934,1915,222.79,2.29E-05,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,low,1,0,1,0,0,0,0,3,0,1,2,1,TRUE,90.5,0,0,148.0153834,7034.27501,918.4735284,304.288411,1,0,0,0,0,2,3
5003965,1,1,2,8,1,1,0,1,3,0,0,0,1,0,0,0,0,2,0,3,3,0,0,0,0,0,2,0,0,0,7,20,7,0,7,0,35.812,0.225,0.142,21.168,-0.005,0.888,47.877,28.472,0.228,0.326,-0.191,0.376,-0.019,5.44,-0.29,1.526,2,3,4,5,2,1,3,0.156672839,0.385561936,12.02107962,40.777667,16.06608745,9.984332716,3818.822068,24,50.6,0,0,4.59E-05,0,8.72E-06,21050.23922,1995.915898,6826,15392.12,1375,935,137.28,1231,1208,133.09,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,high,0,1,0,0,0,0,0,2,4,1,2,0,FALSE,105.3,0,1,191.2427746,1273.972803,117.3269242,180.768508,1,1,0,4,1,0,4
2723568,2,0,0,8,0,0,1,0,3,1,0,0,0,0,0,0,0,3,0,3,4,0,0,0,0,0,16,12,0,0,76,275,17,4.444444444,15,2,32.696,0.228,0.133,21.448,-0.39,0.643,34.922,44.82,0.245,0.329,-0.23,0.383,-1.295,4.797,0.903,1.072,2,3,4,7,3,2,1,0.131987891,0.149868536,10.97880928,38.40565086,16.12512614,8.960645812,5039.871123,27.7,52.6,0,0,0.001008758,0.026427061,8.72E-06,9729.259009,2054.586252,9769,15791.69,1261,1035,169.08,2397,2383,124.8,2.67E-05,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,high,0,0,1,0,0,0,0,2,2,0,1,0,FALSE,89.2,0,1,102.3798733,2918.743045,965.482094,241.701316,0,0,0,2,1,1,2
2106163,2,1,2,9,0,0,0,0,0,1,0,0,0,0,0,0,0,3,7,4,3,0,0,0,0,0,3,3,0,6,6,51,0,0,0,0,32.394,0.253,0.165,10.259,0.36,0.156,28.489,35.34,0.278,0.441,-0.254,0.252,-0.579,3.596,-0.566,2.219,2,2,7,4,5,3,2,0.068956544,0,11.12845867,51.88654697,12.83719317,10.09627895,24953.67213,7.5,37,0.128409103,0,0.000114632,0,1.05E-05,17096.69827,308.3844653,11199,54188.78,5872,2927,60.23,397,307,69.26,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,high,0,0,1,0,0,0,0,0,4,0,0,0,TRUE,66,0,0,156.6307861,364.0989378,320.4412731,468.979169,1,1,0,4,0,1,3
